"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.000224444E0,-4.469626769E-2,1.563055515E-1,6.884778976E0,6.886698101E0
1.005262152E0,-2.571074106E-2,4.099240303E-1,6.816604614E0,6.828967508E0
1.010299809E0,-1.634632982E-2,6.514974833E-1,6.678299904E0,6.710022785E0
1.015337517E0,3.599934280E-4,8.830575943E-1,6.520422935E0,6.579947272E0
1.020375225E0,1.498487219E-2,1.132801533E0,6.388481140E0,6.488154987E0
1.025412882E0,2.285915613E-2,1.333438396E0,6.332486153E0,6.471395628E0
1.030450590E0,9.796857834E-3,1.584815383E0,6.256865501E0,6.454463702E0
1.035488246E0,2.355096489E-2,1.838663697E0,6.304692268E0,6.567372643E0
1.040525955E0,5.214659125E-2,2.059031963E0,6.372937202E0,6.697511514E0
1.045563611E0,4.072163999E-2,2.348303318E0,6.485327721E0,6.897511317E0
1.050601319E0,7.044132054E-2,2.574879408E0,6.605907440E0,7.090344072E0
1.055638975E0,7.907280326E-2,2.853355408E0,6.665534973E0,7.251016899E0
1.060676684E0,1.096586287E-1,3.073708057E0,6.702599525E0,7.374587896E0
1.065714340E0,1.406469047E-1,3.298153400E0,6.676685333E0,7.448202766E0
1.070752048E0,1.411195844E-1,3.531305552E0,6.588067055E0,7.476139455E0
1.075789757E0,1.351987123E-1,3.768216372E0,6.456054688E0,7.476521614E0
1.080827413E0,1.825255305E-1,3.965927124E0,6.297496796E0,7.444485168E0
1.085865121E0,1.830414236E-1,4.176930904E0,6.071963310E0,7.372177045E0
1.090902777E0,1.871173978E-1,4.377089500E0,5.929810524E0,7.372691385E0
1.095940486E0,2.258219570E-1,4.573276043E0,5.753796577E0,7.353368233E0
1.100978142E0,2.487955391E-1,4.770064831E0,5.667897224E0,7.412184338E0
1.106015850E0,2.417878956E-1,4.978897095E0,5.552401543E0,7.461704936E0
1.111053507E0,2.525033951E-1,5.194630146E0,5.466873169E0,7.545504792E0
1.116091215E0,2.806891203E-1,5.364563942E0,5.363367081E0,7.590984067E0
1.121128923E0,2.929328680E-1,5.533850193E0,5.246548653E0,7.631224043E0
1.126166580E0,2.964336574E-1,5.704818726E0,5.080600739E0,7.644954772E0
1.131204288E0,3.245739341E-1,5.853487968E0,4.867972374E0,7.620093482E0
1.136241944E0,3.082365990E-1,6.001443863E0,4.649276733E0,7.597901841E0
1.141279652E0,3.429850936E-1,6.119984150E0,4.407707214E0,7.549816399E0
1.146317309E0,3.499804735E-1,6.259299278E0,4.162318230E0,7.525038660E0
1.151355017E0,3.793725967E-1,6.378679276E0,3.939195633E0,7.506579454E0
1.156392725E0,3.665530682E-1,6.490031242E0,3.723791122E0,7.491427568E0
1.161430382E0,3.758019209E-1,6.609801292E0,3.511095047E0,7.493896759E0
1.166468090E0,3.879419565E-1,6.732984066E0,3.331871986E0,7.522296480E0
1.171505746E0,3.912600279E-1,6.814053535E0,3.116622925E0,7.503182555E0
1.176543455E0,4.001199007E-1,6.872108459E0,2.753275871E0,7.413939482E0
1.181581111E0,4.088633657E-1,6.954640865E0,2.673655510E0,7.462079643E0
1.186618819E0,4.078497887E-1,7.061241150E0,2.492465973E0,7.499323613E0
1.191656475E0,4.356558621E-1,7.129643440E0,2.233717918E0,7.484056878E0
1.196694184E0,4.661044478E-1,7.171957016E0,1.945250511E0,7.445684680E0
1.201731892E0,4.323410094E-1,7.233404160E0,1.738969803E0,7.452051426E0
1.206769548E0,4.631125927E-1,7.294839859E0,1.485624313E0,7.458970535E0
1.211807257E0,4.578024447E-1,7.289526939E0,1.259140968E0,7.411627490E0
1.216844913E0,4.720435739E-1,7.341781139E0,9.472227097E-1,7.417668522E0
1.221882621E0,4.797720313E-1,7.360976696E0,7.075090408E-1,7.410447231E0
1.226920277E0,4.759550393E-1,7.425936699E0,5.180978775E-1,7.459188593E0
1.231957986E0,4.838580787E-1,7.426853180E0,3.977251053E-1,7.453217564E0
1.236995642E0,4.745625854E-1,7.454750538E0,2.506837845E-1,7.474045597E0
1.242033350E0,4.935075045E-1,7.476161957E0,4.358196259E-2,7.492559419E0
1.247071007E0,4.764818549E-1,7.498287678E0,-1.400117874E-1,7.514715986E0
1.252108715E0,5.047488809E-1,7.518710136E0,-3.408803940E-1,7.543339644E0
1.257146423E0,4.731692672E-1,7.518494606E0,-5.113143921E-1,7.550701471E0
1.262184080E0,4.962812662E-1,7.516770363E0,-6.706571579E-1,7.562930173E0
1.267221788E0,4.902414382E-1,7.511133194E0,-8.238587379E-1,7.572067204E0
1.272259444E0,4.980794191E-1,7.513469696E0,-1.011629105E0,7.597611692E0
1.277297152E0,4.887279272E-1,7.480856895E0,-1.186241150E0,7.590075292E0
1.282334861E0,4.790359139E-1,7.465868473E0,-1.366950035E0,7.605078557E0
1.287372517E0,4.760385752E-1,7.442284584E0,-1.551400661E0,7.617155412E0
1.292410225E0,4.679191709E-1,7.431549549E0,-1.703946114E0,7.638737422E0
1.297447882E0,5.022718906E-1,7.404999733E0,-1.839119434E0,7.646480131E0
1.302485590E0,4.716620743E-1,7.372213840E0,-1.966635704E0,7.644583574E0
1.307523246E0,4.573083818E-1,7.345113754E0,-2.112858772E0,7.656631061E0
1.312560955E0,4.710752368E-1,7.321292877E0,-2.222951889E0,7.665817398E0
1.317598611E0,4.653608203E-1,7.262580395E0,-2.323362827E0,7.639348762E0
1.322636319E0,4.759991169E-1,7.254860878E0,-2.440502167E0,7.669135045E0
1.327674027E0,4.695480466E-1,7.235925674E0,-2.500442028E0,7.670156848E0
1.332711684E0,4.649976790E-1,7.217687130E0,-2.555966377E0,7.670996967E0
1.337749392E0,4.551575184E-1,7.181028366E0,-2.583313465E0,7.645119046E0
1.342787048E0,4.423871040E-1,7.178500652E0,-2.656552792E0,7.667062717E0
1.347824757E0,4.410854280E-1,7.105043888E0,-2.687286854E0,7.609054845E0
1.352862413E0,4.536018968E-1,7.065744877E0,-2.730635643E0,7.588601739E0
1.357900121E0,4.440373182E-1,7.034238338E0,-2.762707233E0,7.570352000E0
1.362937830E0,4.482946396E-1,7.000948906E0,-2.783546925E0,7.547343052E0
1.367975486E0,4.281525910E-1,6.980158329E0,-2.781280994E0,7.526051349E0
